_key,No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
1576,1576,FLIC,The First of Long Island Corporation,Financial,Banks - Regional,USA,504.97M,11.90,21.58,-0.32%,"51,302"
1577,1577,HMTV,"Hemisphere Media Group, Inc.",Communication Services,Entertainment,USA,504.78M,11.96,12.51,-4.06%,"30,946"
1578,1578,PFLT,PennantPark Floating Rate Capital Ltd.,Financial,Asset Management,USA,504.43M,7.49,13.01,-0.31%,"83,909"
1579,1579,MBWM,Mercantile Bank Corporation,Financial,Banks - Regional,USA,501.75M,8.90,31.34,-0.06%,"49,066"
1580,1580,RGP,"Resources Connection, Inc.",Industrials,Consulting Services,USA,501.63M,20.56,15.73,-3.44%,"262,561"
1581,1581,YI,"111, Inc.",Healthcare,Health Information Services,China,500.98M,-,5.60,-8.20%,"762,242"
1582,1582,SNRH,Senior Connect Acquisition Corp. I,Financial,Shell Companies,USA,500.94M,-,9.68,0.10%,"2,382"
1583,1583,DZSI,DZS Inc.,Technology,Communication Equipment,USA,499.56M,-,18.40,-3.56%,"56,490"
1584,1584,FINM,Marlin Technology Corporation,Financial,Shell Companies,USA,499.42M,-,9.66,0.00%,"4,280"
1585,1585,FCBC,"First Community Bankshares, Inc.",Financial,Banks - Regional,USA,499.33M,11.95,28.73,-0.10%,"22,719"
1586,1586,GHVI,"Gores Holdings VI, Inc.",Financial,Shell Companies,USA,499.22M,-,14.47,0.00%,0
1587,1587,KALV,"KalVista Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,498.35M,-,20.50,-3.44%,"97,219"
1588,1588,EPHY,Epiphany Technology Acquisition Corp.,Financial,Shell Companies,USA,497.76M,-,9.72,-0.10%,"12,743"
1589,1589,GNUS,"Genius Brands International, Inc.",Communication Services,Entertainment,USA,496.30M,-,1.60,-1.23%,"2,911,156"
1590,1590,CTAQ,Carney Technology Acquisition Corp. II,Financial,Shell Companies,USA,496.29M,-,9.68,0.10%,155
1591,1591,ZIOP,"ZIOPHARM Oncology, Inc.",Healthcare,Biotechnology,USA,495.69M,-,2.24,0.45%,"1,404,392"
1592,1592,LKCO,Luokung Technology Corp.,Communication Services,Internet Content & Information,China,494.08M,-,1.49,-8.02%,"5,961,969"
1593,1593,FREE,"Whole Earth Brands, Inc.",Consumer Defensive,Packaged Foods,USA,493.22M,-,13.10,0.38%,"114,320"
1594,1594,MCBS,"MetroCity Bankshares, Inc.",Financial,Banks - Regional,USA,490.90M,12.61,19.38,3.53%,"48,288"
1595,1595,BBCP,"Concrete Pumping Holdings, Inc.",Industrials,Engineering & Construction,USA,490.46M,-,8.60,1.30%,"128,934"
1596,1596,AFIB,"Acutus Medical, Inc.",Healthcare,Medical Devices,USA,488.78M,-,14.87,-3.44%,"634,906"
1597,1597,MCFT,"MasterCraft Boat Holdings, Inc.",Consumer Cyclical,Recreational Vehicles,USA,488.51M,13.42,26.04,-1.66%,"113,597"
1598,1598,ATY,AcuityAds Holdings Inc.,Communication Services,Internet Content & Information,Canada,488.45M,-,8.10,-3.69%,"145,517"
1599,1599,SENEA,Seneca Foods Corporation,Consumer Defensive,Packaged Foods,USA,488.22M,4.01,54.98,0.22%,"28,665"
1600,1600,COOL,Corner Growth Acquisition Corp.,Financial,Shell Companies,USA,488.04M,-,9.72,0.10%,"25,459"
1601,1601,FUV,"Arcimoto, Inc.",Consumer Cyclical,Recreational Vehicles,USA,487.85M,-,14.19,-5.08%,"894,527"
1602,1602,ACBI,"Atlantic Capital Bancshares, Inc.",Financial,Banks - Regional,USA,487.84M,15.09,24.38,-1.53%,"372,658"
1603,1603,TCRR,TCR2 Therapeutics Inc.,Healthcare,Biotechnology,USA,487.51M,-,12.62,-0.55%,"317,004"
1604,1604,DNAY,"Codex DNA, Inc.",Healthcare,Medical Devices,USA,486.81M,-,16.20,-5.10%,"65,359"
1605,1605,ASLE,AerSale Corporation,Industrials,Airports & Air Services,USA,486.15M,1.41,11.29,-2.25%,"43,180"
1606,1606,TRIT,"Triterras, Inc.",Technology,Information Technology Services,Singapore,484.42M,131.16,5.64,0.18%,"90,364"
1607,1607,BFST,"Business First Bancshares, Inc.",Financial,Banks - Regional,USA,483.72M,12.76,23.47,1.69%,"21,836"
1608,1608,CLSK,"CleanSpark, Inc.",Technology,Software - Infrastructure,USA,482.23M,-,13.44,-6.15%,"1,562,087"
1609,1609,HEAR,Turtle Beach Corporation,Technology,Consumer Electronics,USA,482.14M,10.26,30.40,-0.82%,"281,570"
1610,1610,ALRS,Alerus Financial Corporation,Financial,Banks - Regional,USA,481.92M,9.15,28.10,-3.80%,"10,665"
1611,1611,WLDN,"Willdan Group, Inc.",Industrials,Engineering & Construction,USA,480.38M,-,38.96,-1.29%,"21,763"
1612,1612,MVBF,MVB Financial Corp.,Financial,Banks - Regional,USA,479.51M,11.31,41.48,-0.17%,"13,295"
1613,1613,AMAL,Amalgamated Financial Corp.,Financial,Banks - Regional,USA,479.41M,9.87,15.45,0.06%,"18,702"
1614,1614,WSBF,"Waterstone Financial, Inc.",Financial,Banks - Regional,USA,478.86M,4.99,19.34,-0.82%,"81,170"
1615,1615,AMOT,Allied Motion Technologies Inc.,Technology,Electronic Components,USA,478.40M,21.87,32.70,1.49%,"19,667"
1616,1616,BGFV,Big 5 Sporting Goods Corporation,Consumer Cyclical,Specialty Retail,USA,478.07M,5.73,21.39,-7.00%,"1,730,536"
1617,1617,SIGA,"SIGA Technologies, Inc.",Healthcare,Biotechnology,USA,477.81M,7.46,6.10,0.49%,"271,902"
1618,1618,RAIN,Rain Therapeutics Inc.,Healthcare,Biotechnology,USA,477.68M,-,17.06,1.91%,"53,578"
1619,1619,SOLY,"Soliton, Inc.",Healthcare,Medical Devices,USA,477.17M,-,22.02,-0.36%,"830,896"
1620,1620,HAYN,"Haynes International, Inc.",Industrials,Metal Fabrication,USA,476.38M,-,38.08,1.71%,"39,362"
1621,1621,XBIT,XBiotech Inc.,Healthcare,Biotechnology,USA,475.51M,-,15.93,-0.75%,"36,849"
1622,1622,GAIN,Gladstone Investment Corporation,Financial,Asset Management,USA,473.84M,11.15,14.27,-0.70%,"72,362"
1623,1623,ATOS,"Atossa Therapeutics, Inc.",Healthcare,Biotechnology,USA,473.63M,-,3.92,-1.01%,"8,039,836"
1624,1624,PLXP,PLx Pharma Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,473.45M,-,19.38,-0.51%,"976,716"
1625,1625,PHVS,Pharvaris N.V.,Healthcare,Biotechnology,Netherlands,472.55M,-,14.35,-0.69%,"58,033"
1626,1626,TARS,"Tarsus Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,472.44M,-,23.17,-6.69%,"57,750"
1627,1627,QELL,Qell Acquisition Corp.,Financial,Shell Companies,USA,471.55M,-,9.94,-0.20%,"2,273,216"
1628,1628,NBTX,Nanobiotix S.A.,Healthcare,Biotechnology,France,471.19M,-,13.68,-2.56%,"3,392"
1629,1629,WTBA,"West Bancorporation, Inc.",Financial,Banks - Regional,USA,470.64M,13.30,29.16,0.69%,"21,763"
1630,1630,RCEL,"AVITA Medical, Inc.",Healthcare,Medical Devices,USA,470.61M,-,18.69,-2.35%,"71,381"
1631,1631,TLMD,"SOC Telemed, Inc.",Healthcare,Medical Care Facilities,USA,469.42M,-,4.65,-2.31%,"141,430"
1632,1632,DJCO,Daily Journal Corporation,Communication Services,Publishing,USA,469.20M,3.98,340.00,3.31%,"2,000"
1633,1633,FLDM,Fluidigm Corporation,Healthcare,Diagnostics & Research,USA,469.01M,-,6.35,1.76%,"977,018"
1634,1634,MOXC,"Moxian, Inc.",Communication Services,Internet Content & Information,Hong Kong,468.17M,-,15.24,-10.35%,"24,719,701"
1635,1635,IGIC,International General Insurance Holdings Ltd.,Financial,Insurance - Diversified,Bermuda,467.54M,10.34,9.43,0.86%,"1,440"
1636,1636,CSTR,"Capstar Financial Holdings, Inc.",Financial,Banks - Regional,USA,466.01M,12.99,21.02,0.24%,"80,973"
1637,1637,AVDL,Avadel Pharmaceuticals plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,466.00M,-,8.00,2.43%,"426,381"
1638,1638,DMRC,Digimarc Corporation,Technology,Information Technology Services,USA,465.96M,-,27.49,1.63%,"76,733"
1639,1639,DGICA,Donegal Group Inc.,Financial,Insurance - Property & Casualty,USA,465.68M,7.52,15.10,-1.50%,"27,247"
1640,1640,NGAC,NextGen Acquisition Corporation,Financial,Shell Companies,USA,465.45M,-,9.92,0.00%,"157,029"
1641,1641,KE,"Kimball Electronics, Inc.",Industrials,Electrical Equipment & Parts,USA,464.51M,15.83,19.55,-5.56%,"249,095"
1642,1642,CLFD,"Clearfield, Inc.",Technology,Communication Equipment,USA,463.91M,43.04,40.20,-2.33%,"167,132"
1643,1643,KBAL,"Kimball International, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,463.07M,50.73,12.58,-0.94%,"72,450"
1644,1644,APLT,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,462.18M,-,17.52,-3.74%,"85,296"
1645,1645,ESPR,"Esperion Therapeutics, Inc.",Healthcare,Biotechnology,USA,461.17M,-,15.20,-1.36%,"1,015,369"
1646,1646,RBB,RBB Bancorp,Financial,Banks - Regional,USA,456.77M,12.20,23.79,-0.59%,"16,417"
1647,1647,HBT,"HBT Financial, Inc.",Financial,Banks - Regional,USA,456.68M,10.00,16.71,-1.53%,"24,250"
1648,1648,FISI,"Financial Institutions, Inc.",Financial,Banks - Regional,USA,456.42M,8.26,29.09,0.17%,"18,088"
1649,1649,CPSI,"Computer Programs and Systems, Inc.",Healthcare,Health Information Services,USA,456.01M,31.54,31.00,-1.27%,"65,389"
1650,1650,LOOP,"Loop Industries, Inc.",Basic Materials,Specialty Chemicals,Canada,455.91M,-,10.44,-2.88%,"105,853"
1651,1651,MOFG,"MidWestOne Financial Group, Inc.",Financial,Banks - Regional,USA,455.27M,15.51,29.24,-0.37%,"31,857"
1652,1652,OCX,OncoCyte Corporation,Healthcare,Biotechnology,USA,454.29M,-,4.99,-4.04%,"379,321"
1653,1653,AKTS,"Akoustis Technologies, Inc.",Technology,Communication Equipment,USA,453.94M,-,9.03,-3.42%,"455,919"
1654,1654,VKTX,"Viking Therapeutics, Inc.",Healthcare,Biotechnology,USA,452.07M,-,5.69,1.07%,"791,681"
1655,1655,UFPT,"UFP Technologies, Inc.",Consumer Cyclical,Packaging & Containers,USA,450.37M,33.36,60.05,-0.73%,"7,279"
1656,1656,BWB,"Bridgewater Bancshares, Inc.",Financial,Banks - Regional,USA,449.98M,15.40,16.14,-1.04%,"21,863"
1657,1657,ATAX,"America First Multifamily Investors, L.P.",Financial,Mortgage Finance,USA,448.60M,54.44,6.75,0.00%,"82,983"
1658,1658,RBNC,"Reliant Bancorp, Inc.",Financial,Banks - Regional,USA,448.25M,9.46,27.79,-0.07%,"46,920"
1659,1659,RRGB,"Red Robin Gourmet Burgers, Inc.",Consumer Cyclical,Restaurants,USA,448.11M,-,28.13,-3.80%,"254,044"
1660,1660,QTT,Qutoutiao Inc.,Communication Services,Internet Content & Information,China,447.67M,-,1.42,-11.25%,"2,050,697"
1661,1661,HTBI,"HomeTrust Bancshares, Inc.",Financial,Banks - Regional,USA,447.18M,16.81,27.02,-2.63%,"35,113"
1662,1662,MDCA,MDC Partners Inc.,Communication Services,Advertising Agencies,USA,446.71M,-,5.86,-4.87%,"230,524"
1663,1663,VTNR,"Vertex Energy, Inc.",Energy,Oil & Gas Refining & Marketing,USA,445.87M,-,8.24,-4.19%,"854,956"
1664,1664,BOLT,"Bolt Biotherapeutics, Inc.",Healthcare,Biotechnology,USA,445.05M,-,11.78,-2.00%,"173,211"
1665,1665,PRTH,"Priority Technology Holdings, Inc.",Technology,Software - Infrastructure,USA,444.75M,14.20,6.09,-2.87%,"12,709"
1666,1666,NOTV,"Inotiv, Inc.",Healthcare,Diagnostics & Research,USA,444.69M,-,27.88,-5.11%,"70,288"
1667,1667,TRNS,"Transcat, Inc.",Industrials,Industrial Distribution,USA,444.32M,58.67,60.37,-0.41%,"10,643"
1668,1668,VAQC,Vector Acquisition Corporation II,Financial,Shell Companies,USA,441.00M,-,9.80,-0.20%,"10,565"
1669,1669,IBCP,Independent Bank Corporation,Financial,Banks - Regional,USA,440.29M,6.16,20.45,-0.34%,"129,039"
1670,1670,CSTE,Caesarstone Ltd.,Industrials,Building Products & Equipment,Israel,440.24M,23.66,12.85,-1.00%,"59,810"
1671,1671,MUDS,Mudrick Capital Acquisition Corporation II,Financial,Shell Companies,USA,440.18M,-,10.85,-0.64%,"374,099"
1672,1672,SIEN,"Sientra, Inc.",Healthcare,Medical Devices,USA,438.96M,-,7.51,-1.44%,"783,456"
1673,1673,KVSB,Khosla Ventures Acquisition Co. II,Financial,Shell Companies,USA,438.41M,-,10.53,-0.57%,"828,714"
1674,1674,BTAQ,Burgundy Technology Acquisition Corporation,Financial,Shell Companies,Cayman Islands,436.16M,-,9.87,0.00%,"77,356"
1675,1675,BNFT,"Benefitfocus, Inc.",Technology,Software - Application,USA,436.02M,-,13.07,-0.53%,"192,054"
1676,1676,MPAA,"Motorcar Parts of America, Inc.",Consumer Cyclical,Auto Parts,USA,435.67M,20.64,22.81,-1.51%,"30,065"
1677,1677,DSKE,"Daseke, Inc.",Industrials,Trucking,USA,435.55M,56.03,6.78,-1.45%,"246,574"
1678,1678,IRMD,IRadimed Corporation,Healthcare,Medical Devices,USA,435.32M,3894.44,35.05,0.72%,"32,887"
1679,1679,RLMD,"Relmada Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,435.11M,-,25.61,1.95%,"4,438,680"
1680,1680,EQBK,"Equity Bancshares, Inc.",Financial,Banks - Regional,USA,432.42M,-,30.26,-0.59%,"14,829"
1681,1681,LABP,"Landos Biopharma, Inc.",Healthcare,Biotechnology,USA,431.75M,-,10.90,0.93%,"44,915"
1682,1682,GTX,Garrett Motion Inc.,Consumer Cyclical,Auto Parts,Switzerland,431.63M,-,6.74,-4.13%,"246,052"
1683,1683,VTIQ,VectoIQ Acquisition Corp. II,Financial,Shell Companies,USA,431.48M,-,9.74,-0.31%,"8,701"
1684,1684,MIRM,"Mirum Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,431.32M,-,14.10,-7.48%,"113,490"
1685,1685,PNNT,PennantPark Investment Corporation,Financial,Asset Management,USA,431.10M,3.20,6.43,-0.62%,"194,906"
1686,1686,HCIC,Hennessy Capital Investment Corp. V,Financial,Shell Companies,USA,430.04M,-,9.95,-0.20%,"704,644"
1687,1687,BMRC,Bank of Marin Bancorp,Financial,Banks - Regional,USA,429.27M,13.10,32.97,-0.30%,"45,712"
1688,1688,BRY,Berry Corporation,Energy,Oil & Gas E&P,USA,429.10M,-,5.39,-6.42%,"511,278"
1689,1689,XPDI,Power & Digital Infrastructure Acquisition Corp.,Financial,Shell Companies,USA,428.28M,-,9.93,0.00%,"247,918"
1690,1690,FLMN,Falcon Minerals Corporation,Energy,Oil & Gas E&P,USA,427.66M,701.43,4.91,0.20%,"242,193"
1691,1691,RMGB,RMG Acquisition Corporation II,Financial,Shell Companies,USA,427.32M,-,9.94,0.20%,"833,081"
1692,1692,IKNA,"Ikena Oncology, Inc.",Healthcare,Biotechnology,USA,427.30M,-,11.18,-2.70%,"33,538"
1693,1693,KRUS,"Kura Sushi USA, Inc.",Consumer Cyclical,Restaurants,USA,425.89M,-,53.37,-1.64%,"94,372"
1694,1694,AXDX,"Accelerate Diagnostics, Inc.",Healthcare,Diagnostics & Research,USA,425.80M,-,6.85,-6.04%,"93,078"
1695,1695,FBRX,"Forte Biosciences, Inc.",Healthcare,Biotechnology,USA,424.86M,-,29.16,-5.81%,"175,941"
1696,1696,FMNB,Farmers National Banc Corp.,Financial,Banks - Regional,USA,423.81M,8.92,15.05,-0.53%,"39,046"
1697,1697,TA,TravelCenters of America Inc.,Consumer Cyclical,Specialty Retail,USA,423.69M,47.63,29.20,-3.95%,"58,290"
1698,1698,DHHC,DiamondHead Holdings Corp.,Financial,Shell Companies,USA,422.63M,-,9.79,1.45%,"17,192"
1699,1699,CAMP,CalAmp Corp.,Technology,Communication Equipment,USA,422.01M,-,12.03,-0.08%,"140,665"
1700,1700,SPFI,"South Plains Financial, Inc.",Financial,Banks - Regional,USA,420.14M,8.03,23.38,-0.85%,"7,860"
1701,1701,NODK,"NI Holdings, Inc.",Financial,Insurance - Property & Casualty,USA,419.69M,8.03,19.75,-2.37%,"6,053"
1702,1702,ANIP,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,418.56M,-,32.70,-1.74%,"27,861"
1703,1703,AKBA,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,418.21M,-,2.53,2.43%,"4,977,799"
1704,1704,CNBKA,"Century Bancorp, Inc.",Financial,Banks - Regional,USA,418.05M,19.38,114.22,0.02%,"7,257"
1705,1705,VIOT,"Viomi Technology Co., Ltd",Technology,Consumer Electronics,China,416.71M,12.23,5.37,-9.75%,"516,164"
1706,1706,JCIC,Jack Creek Investment Corp.,Financial,Shell Companies,USA,415.34M,-,9.65,-0.10%,"2,343"
1707,1707,PPGH,Poema Global Holdings Corp.,Financial,Shell Companies,USA,415.29M,-,9.64,0.00%,"2,341"
1708,1708,SLCR,Silver Crest Acquisition Corporation,Financial,Shell Companies,Hong Kong,414.97M,-,9.64,-0.91%,"34,353"
1709,1709,COLI,Colicity Inc.,Financial,Shell Companies,USA,414.66M,-,9.65,-0.52%,"217,042"
1710,1710,KIN,"Kindred Biosciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,414.59M,-,9.08,-0.33%,"933,419"
1711,1711,MGTA,"Magenta Therapeutics, Inc.",Healthcare,Biotechnology,USA,413.88M,-,6.97,-3.73%,"181,463"
1712,1712,LTRPA,"Liberty TripAdvisor Holdings, Inc.",Communication Services,Internet Content & Information,USA,413.15M,-,4.07,-1.45%,"1,139,066"
1713,1713,KRT,Karat Packaging Inc.,Consumer Cyclical,Packaging & Containers,USA,413.12M,-,23.38,-7.84%,"57,643"
1714,1714,ZIXI,Zix Corporation,Technology,Software - Infrastructure,USA,412.16M,-,7.25,0.14%,"294,350"
1715,1715,GTYH,GTY Technology Holdings Inc.,Technology,Software - Application,USA,411.06M,-,6.94,1.17%,"74,461"
1716,1716,OYST,"Oyster Point Pharma, Inc.",Healthcare,Biotechnology,USA,410.83M,-,15.41,-5.46%,"47,270"
1717,1717,FDUS,Fidus Investment Corporation,Financial,Asset Management,USA,410.55M,5.89,16.80,-0.18%,"41,496"
1718,1718,NEXT,NextDecade Corporation,Energy,Oil & Gas E&P,USA,410.54M,-,3.35,-1.47%,"168,869"
1719,1719,SPRO,"Spero Therapeutics, Inc.",Healthcare,Biotechnology,USA,409.42M,-,13.67,-2.91%,"118,122"
1720,1720,TCVA,TCV Acquisition Corp.,Financial,Shell Companies,USA,408.94M,-,9.95,0.81%,"25,665"
1721,1721,TXMD,"TherapeuticsMD, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,408.79M,-,1.02,-3.77%,"3,175,172"
1722,1722,ATOM,Atomera Incorporated,Technology,Semiconductor Equipment & Materials,USA,407.22M,-,17.50,-2.51%,"285,616"
1723,1723,VIRX,"Viracta Therapeutics, Inc.",Healthcare,Biotechnology,USA,407.21M,-,10.46,-3.42%,"126,679"
1724,1724,PSAC,Property Solutions Acquisition Corp.,Financial,Shell Companies,USA,406.74M,-,13.78,0.00%,0
1725,1725,SVFC,SVF Investment Corp. 3,Financial,Shell Companies,USA,406.68M,-,9.89,0.30%,"23,634"
1726,1726,NAKD,Naked Brand Group Limited,Consumer Cyclical,Apparel Manufacturing,Australia,406.49M,-,0.52,-3.74%,"16,621,441"
1727,1727,AKUS,"Akouos, Inc.",Healthcare,Biotechnology,USA,406.19M,-,11.08,-2.29%,"81,306"
1728,1728,IBEX,IBEX Limited,Technology,Software - Application,USA,405.76M,-,21.71,-2.56%,"67,615"
1729,1729,GWRS,"Global Water Resources, Inc.",Utilities,Utilities - Regulated Water,USA,405.32M,743.33,17.84,-0.89%,"14,562"
1730,1730,MTEM,"Molecular Templates, Inc.",Healthcare,Biotechnology,USA,404.98M,-,7.10,0.42%,"246,388"
1731,1731,GNTY,"Guaranty Bancshares, Inc.",Financial,Banks - Regional,USA,404.59M,9.94,33.80,0.00%,"16,517"
1732,1732,AUTL,Autolus Therapeutics plc,Healthcare,Biotechnology,United Kingdom,404.56M,-,5.34,-2.73%,"1,120,907"
1733,1733,LEGH,Legacy Housing Corporation,Consumer Cyclical,Residential Construction,USA,402.48M,10.85,17.04,1.07%,"17,402"
1734,1734,HCAR,Healthcare Services Acquisition Corporation,Financial,Shell Companies,USA,400.59M,-,9.65,-0.16%,"14,135"
1735,1735,CCBG,"Capital City Bank Group, Inc.",Financial,Banks - Regional,USA,400.30M,10.97,23.97,0.29%,"35,683"
1736,1736,INZY,"Inozyme Pharma, Inc.",Healthcare,Biotechnology,USA,399.86M,-,17.03,-11.30%,"350,130"
1737,1737,SMBC,"Southern Missouri Bancorp, Inc.",Financial,Banks - Regional,USA,399.51M,10.08,44.99,-0.42%,"4,651"
1738,1738,MSON,"Misonix, Inc.",Healthcare,Medical Devices,USA,399.36M,-,23.30,-2.27%,"40,521"
1739,1739,AOUT,"American Outdoor Brands, Inc.",Consumer Cyclical,Leisure,USA,397.33M,20.88,27.14,-4.91%,"190,068"
1740,1740,VTRU,Vitru Limited,Consumer Defensive,Education & Training Services,Brazil,397.07M,-,17.40,-0.57%,"2,435"
1741,1741,OTLK,"Outlook Therapeutics, Inc.",Healthcare,Biotechnology,USA,396.69M,-,2.23,-3.04%,"562,531"
1742,1742,AMSC,American Superconductor Corporation,Industrials,Specialty Industrial Machinery,USA,396.07M,-,13.70,-2.70%,"313,108"
1743,1743,MOGO,Mogo Inc.,Technology,Software - Application,Canada,395.81M,-,5.63,-9.19%,"1,096,809"
1744,1744,ORMP,Oramed Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,395.76M,-,13.42,-16.02%,"1,380,177"
1745,1745,SPKE,"Spark Energy, Inc.",Utilities,Utilities - Regulated Electric,USA,395.66M,18.00,11.25,-1.23%,"68,114"
1746,1746,SFST,"Southern First Bancshares, Inc.",Financial,Banks - Regional,USA,395.25M,15.30,50.35,-0.79%,"9,913"
1747,1747,HOFT,Hooker Furniture Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,395.15M,11.69,33.15,-1.69%,"15,112"
1748,1748,GERN,Geron Corporation,Healthcare,Biotechnology,USA,395.06M,-,1.24,-3.88%,"2,723,061"
1749,1749,CZNC,Citizens & Northern Corporation,Financial,Banks - Regional,USA,394.30M,16.10,24.94,-0.24%,"19,363"
1750,1750,AXTI,"AXT, Inc.",Technology,Semiconductor Equipment & Materials,USA,393.71M,57.35,9.29,-5.40%,"326,141"
1751,1751,KNDI,"Kandi Technologies Group, Inc.",Consumer Cyclical,Auto Manufacturers,China,392.76M,-,5.06,-3.98%,"1,254,607"
1752,1752,FORA,Forian Inc.,Healthcare,Health Information Services,USA,392.52M,-,12.07,-2.03%,"67,034"
1753,1753,PRSR,Prospector Capital Corp.,Financial,Shell Companies,USA,392.49M,-,9.66,-0.10%,"10,607"
1754,1754,FORE,Foresight Acquisition Corp.,Financial,Shell Companies,USA,391.44M,-,9.87,0.00%,"545,231"
1755,1755,EBTC,"Enterprise Bancorp, Inc.",Financial,Banks - Regional,USA,391.15M,9.42,32.76,0.68%,"8,370"
1756,1756,FTHM,Fathom Holdings Inc.,Real Estate,Real Estate Services,USA,389.76M,-,26.46,1.81%,"41,940"
1757,1757,RRBI,"Red River Bancshares, Inc.",Financial,Banks - Regional,USA,389.56M,12.71,50.99,-0.78%,"2,084"
1758,1758,AMYT,Amryt Pharma plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,389.27M,-,10.85,-1.18%,"56,380"
1759,1759,PRVB,"Provention Bio, Inc.",Healthcare,Biotechnology,USA,387.87M,-,6.07,1.34%,"633,947"
1760,1760,CCNE,CNB Financial Corporation,Financial,Banks - Regional,USA,387.87M,11.70,23.17,-0.17%,"31,034"
1761,1761,STXB,"Spirit of Texas Bancshares, Inc.",Financial,Banks - Regional,USA,385.08M,9.68,23.31,-1.81%,"35,181"
1762,1762,SOLO,Electrameccanica Vehicles Corp.,Consumer Cyclical,Auto Manufacturers,Canada,384.00M,-,3.34,-4.57%,"2,154,517"
1763,1763,TRIN,Trinity Capital Inc.,Financial,Asset Management,USA,383.17M,5.28,14.47,-0.89%,"90,706"
1764,1764,CLPT,"ClearPoint Neuro, Inc.",Healthcare,Medical Devices,USA,382.18M,-,20.20,-1.22%,"366,641"
1765,1765,JFU,9F Inc.,Technology,Software - Application,China,382.02M,-,1.81,-4.74%,"265,411"
1766,1766,GLAD,Gladstone Capital Corporation,Financial,Closed-End Fund - Debt,USA,381.92M,6.15,11.35,-0.26%,"80,445"
1767,1767,GBLI,"Global Indemnity Group, LLC",Financial,Insurance - Property & Casualty,USA,381.76M,13.17,26.22,0.15%,559
1768,1768,BMEA,"Biomea Fusion, Inc.",Healthcare,Biotechnology,USA,381.17M,-,13.25,5.16%,"238,760"
1769,1769,BTNB,Bridgetown 2 Holdings Limited,Financial,Shell Companies,Hong Kong,380.21M,-,10.12,0.90%,"3,204,054"
1770,1770,PKOH,Park-Ohio Holdings Corp.,Industrials,Industrial Distribution,USA,379.73M,-,29.21,-5.71%,"11,302"
1771,1771,SELB,"Selecta Biosciences, Inc.",Healthcare,Biotechnology,USA,379.19M,-,3.45,1.77%,"1,463,934"
1772,1772,ATHA,"Athira Pharma, Inc.",Healthcare,Biotechnology,USA,377.30M,-,9.80,-2.39%,"363,392"
1773,1773,NGCA,NextGen Acquisition Corp. II,Financial,Shell Companies,USA,376.86M,-,9.85,-0.40%,"506,401"
1774,1774,ALZN,"Alzamend Neuro, Inc.",Healthcare,Biotechnology,USA,376.05M,-,4.42,-9.98%,"1,503,913"
1775,1775,BSRR,Sierra Bancorp,Financial,Banks - Regional,USA,376.03M,8.87,24.37,-0.61%,"72,018"
1776,1776,ARAY,Accuray Incorporated,Healthcare,Medical Devices,USA,375.03M,81.00,4.05,-1.70%,"400,372"
1777,1777,VRA,"Vera Bradley, Inc.",Consumer Cyclical,Footwear & Accessories,USA,374.93M,12.96,10.95,-2.84%,"110,201"
1778,1778,FRST,Primis Financial Corp.,Financial,Banks - Regional,USA,374.09M,11.44,15.30,-0.07%,"72,067"
1779,1779,TH,Target Hospitality Corp.,Energy,Oil & Gas Equipment & Services,USA,373.61M,-,3.67,-1.08%,"119,835"
1780,1780,GP,GreenPower Motor Company Inc.,Consumer Cyclical,Auto Manufacturers,Canada,373.14M,-,17.86,0.22%,"100,162"
1781,1781,CHPM,CHP Merger Corp.,Financial,Shell Companies,USA,373.08M,383.46,9.97,-0.30%,"155,261"
1782,1782,KMPH,"KemPharm, Inc.",Healthcare,Biotechnology,USA,372.83M,-,10.76,0.09%,"421,982"
1783,1783,ICAD,"iCAD, Inc.",Healthcare,Health Information Services,USA,372.26M,-,14.44,-1.63%,"112,224"
1784,1784,ALTO,"Alto Ingredients, Inc.",Basic Materials,Specialty Chemicals,USA,371.55M,19.03,5.08,-3.05%,"1,494,379"
1785,1785,CIVB,"Civista Bancshares, Inc.",Financial,Banks - Regional,USA,370.81M,10.64,23.41,0.26%,"54,528"
1786,1786,BYSI,BeyondSpring Inc.,Healthcare,Biotechnology,USA,370.31M,-,9.26,-4.24%,"360,849"
1787,1787,NVEC,NVE Corporation,Technology,Semiconductors,USA,369.89M,28.91,76.90,-2.09%,"16,101"
